hiany_id;hiany_eszkoznev;hiany_muszakicsop;hiany_muszakicsopnev;tobblet_id;tobblet_eszkoznev;tobblet_muszakicsop;toblet_muszakicsopnev
11734;Felső szekrény 2 ajtós cseresznye;BS0502;2. ajtós felső szekrény;27594;2 ajtós felső szekrény cseresznye;BS0502;2. ajtós felső szekrény
16765;1 AJTÓS AKASZTÓS SZEKRÉNY (DB);BS0103;1 ajtós akasztós szekrény;26430;1 ajtós akasztós szekrény;BS0103;1 ajtós akasztós szekrény
16765;1 AJTÓS AKASZTÓS SZEKRÉNY (DB);BS0103;1 ajtós akasztós szekrény;26935;1 ajtós akasztós szekrény;BS0103;1 ajtós akasztós szekrény
15504;Iratszekrény 1 ajtós bükk (NNI);BS0102;1. ajtós szekrény;25902;1 ajtós iratszekrény bükk;BS0102;1. ajtós szekrény
15504;Iratszekrény 1 ajtós bükk (NNI);BS0102;1. ajtós szekrény;26202;1 ajtós iratszekrény bükk;BS0102;1. ajtós szekrény
18017;Bükk 1 ajtós akasztós szekrény NNI;BS0103;1 ajtós akasztós szekrény;28349;1 AJTÓS AKASZTÓS SZEKRÉNY, bükk;BS0103;1 ajtós akasztós szekrény
18017;Bükk 1 ajtós akasztós szekrény NNI;BS0103;1 ajtós akasztós szekrény;82737;2 ajtós akasztós szekrény bükk;BS0203;2 ajtós akasztós szekrény
14983;TÁMLÁS SZÉK bükk, bordó kárpittal;BU0601;Favázas támlásszék;26218;bükk támlás szék bordó kárpittal;BU0601;Favázas támlásszék
14983;TÁMLÁS SZÉK bükk, bordó kárpittal;BU0601;Favázas támlásszék;26219;bükk támlás szék bordó kárpittal;BU0601;Favázas támlásszék
18094;Bükk felső szekrény 1 ajtós NNI;BS0102;1. ajtós szekrény;31100;1. ajtós felső szekrény  Bükk;BS0501;1. ajtós felső szekrény
18094;Bükk felső szekrény 1 ajtós NNI;BS0102;1. ajtós szekrény;31043;1. ajtós felső szekrény Bükk;BS0501;1. ajtós felső szekrény
15427;Akasztós szekrény 1 ajtós bükk (NNI);BS0103;1 ajtós akasztós szekrény;28349;1 AJTÓS AKASZTÓS SZEKRÉNY, bükk;BS0103;1 ajtós akasztós szekrény
15427;Akasztós szekrény 1 ajtós bükk (NNI);BS0103;1 ajtós akasztós szekrény;82737;2 ajtós akasztós szekrény bükk;BS0203;2 ajtós akasztós szekrény
18057;Bökk 1 jatós iratszekrény NNI;BS0102;1. ajtós szekrény;25652;1 ajtós iratszekrény;BS0102;1. ajtós szekrény
18057;Bökk 1 jatós iratszekrény NNI;BS0102;1. ajtós szekrény;25019;1 ajtós iratszekrény;BS0102;1. ajtós szekrény
18111;Bükk felső szekrény 1 ajtós NNI;BS0102;1. ajtós szekrény;31100;1. ajtós felső szekrény  Bükk;BS0501;1. ajtós felső szekrény
18111;Bükk felső szekrény 1 ajtós NNI;BS0102;1. ajtós szekrény;31043;1. ajtós felső szekrény Bükk;BS0501;1. ajtós felső szekrény
17126;2 AJTÓS IRATSZEKRÉNY (DB);BS0202;2. ajtós szekrény;28350;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény
17126;2 AJTÓS IRATSZEKRÉNY (DB);BS0202;2. ajtós szekrény;25213;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény
15429;Akasztós szekrény 1 ajtós bükk (NNI);BS0103;1 ajtós akasztós szekrény;28349;1 AJTÓS AKASZTÓS SZEKRÉNY, bükk;BS0103;1 ajtós akasztós szekrény
15429;Akasztós szekrény 1 ajtós bükk (NNI);BS0103;1 ajtós akasztós szekrény;82737;2 ajtós akasztós szekrény bükk;BS0203;2 ajtós akasztós szekrény
15537;Felső szekrény 1 ajtós bükk (NNI);BS0501;1. ajtós felső szekrény;31100;1. ajtós felső szekrény  Bükk;BS0501;1. ajtós felső szekrény
15537;Felső szekrény 1 ajtós bükk (NNI);BS0501;1. ajtós felső szekrény;31043;1. ajtós felső szekrény Bükk;BS0501;1. ajtós felső szekrény
17040;FAVÁZAS TÁMLÁSSZÉK SZÖVET KÁRPITTAL (DB);BU0601;Favázas támlásszék;26690;Favázas támlásszék, szövet kárpittal;BU0601;Favázas támlásszék
17040;FAVÁZAS TÁMLÁSSZÉK SZÖVET KÁRPITTAL (DB);BU0601;Favázas támlásszék;27108;Favázas támlásszék szövet kárpittal;BU0601;Favázas támlásszék
14250;1 AJTÓS IRATTÁROLÓ SZEKRÉNY (DB);BS0102;1. ajtós szekrény;29905;2. ajtós szekrény;BS0202;2. ajtós szekrény
14250;1 AJTÓS IRATTÁROLÓ SZEKRÉNY (DB);BS0102;1. ajtós szekrény;26121;2 ajtós szekrény;BS0202;2. ajtós szekrény
18174;Bükk felső szekrény 1 ajtós NNI;BS0102;1. ajtós szekrény;31100;1. ajtós felső szekrény  Bükk;BS0501;1. ajtós felső szekrény
18174;Bükk felső szekrény 1 ajtós NNI;BS0102;1. ajtós szekrény;31043;1. ajtós felső szekrény Bükk;BS0501;1. ajtós felső szekrény
11737;1 AJTÓS AKASZTÓS SZEKRÉNY cseresznye;BS0103;1 ajtós akasztós szekrény;28650;1 AJTÓS AKASZTÓS SZEKRÉNY cseresznye;BS0103;1 ajtós akasztós szekrény
11737;1 AJTÓS AKASZTÓS SZEKRÉNY cseresznye;BS0103;1 ajtós akasztós szekrény;31259;1. ajtós akasztós szekrény Cseresznye;BS0103;1 ajtós akasztós szekrény
11877;FAVÁZAS TÁMLÁSSZÉK KLF. (DB);BU0601;Favázas támlásszék;31092;Favázas támlásszék;BU0601;Favázas támlásszék
11877;FAVÁZAS TÁMLÁSSZÉK KLF. (DB);BU0601;Favázas támlásszék;31193;Favázas támlásszék;BU0601;Favázas támlásszék
11740;1 AJTÓS FELSŐSZEKRÉNY  cseresznye;BS0501;1. ajtós felső szekrény;25328;2 AJTÓS FELSŐSZEKRÉNY cseresznye;BS0502;2. ajtós felső szekrény
11740;1 AJTÓS FELSŐSZEKRÉNY  cseresznye;BS0501;1. ajtós felső szekrény;25226;2 AJTÓS FELSŐSZEKRÉNY cseresznye;BS0502;2. ajtós felső szekrény
11731;2 AJTÓS IRATSZEKRÉNY CSERESZNYE;BS0202;2. ajtós szekrény;25716;1 AJTÓS IRATSZEKRÉNY cseresznye (DB);BS0102;1. ajtós szekrény
11731;2 AJTÓS IRATSZEKRÉNY CSERESZNYE;BS0202;2. ajtós szekrény;25362;2 AJTÓS FELSŐ  IRATSZEKRÉNY CSERESZNYE;BS0202;2. ajtós szekrény
11910;FÉMVÁZAS TÁMLÁSSZÉK szövet nélkül;BU0603;Fémvázas támlásszék;29805;Fémvázas támlásszék bordó szövet;BU0603;Fémvázas támlásszék
11910;FÉMVÁZAS TÁMLÁSSZÉK szövet nélkül;BU0603;Fémvázas támlásszék;27314;Fémvázas támlásszék;BU0603;Fémvázas támlásszék
11821;FELSŐSZEKRÉNY 1 ajtós;BS0501;1. ajtós felső szekrény;28918;1. ajtós felsőszekrény;BS0501;1. ajtós felső szekrény
11821;FELSŐSZEKRÉNY 1 ajtós;BS0501;1. ajtós felső szekrény;27071;1 ajtós felsőszekrény;BS0501;1. ajtós felső szekrény
11809;1 AJTÓS AKASZTÓS SZEKRÉNY (DB);BS0103;1 ajtós akasztós szekrény;26430;1 ajtós akasztós szekrény;BS0103;1 ajtós akasztós szekrény
11809;1 AJTÓS AKASZTÓS SZEKRÉNY (DB);BS0103;1 ajtós akasztós szekrény;26935;1 ajtós akasztós szekrény;BS0103;1 ajtós akasztós szekrény
18279;Cseresznye támlás szék bordó NNI;BU0603;Fémvázas támlásszék;253944;fémvázas támlás szék;BU0603;Fémvázas támlásszék
18279;Cseresznye támlás szék bordó NNI;BU0603;Fémvázas támlásszék;29856;TÁMLÁS SZÉK cseresznye, bordó kárpittal;BU0601;Favázas támlásszék
16986;ÜVEGES SZEKRÉNY (DB);BS0201;2. ajtós üveges szekrény;27181;Üveges szekrény 4 ajtós;BS9925;Üveges szekrény
16986;ÜVEGES SZEKRÉNY (DB);BS0201;2. ajtós üveges szekrény;26879;2. ajtós üveges szekrény;BS0201;2. ajtós üveges szekrény
17428;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény;28350;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény
17428;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény;25213;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény
17396;1 AJTÓS AKASZTÓS SZEKRÉNY BÜKK (DB);BS0103;1 ajtós akasztós szekrény;28349;1 AJTÓS AKASZTÓS SZEKRÉNY, bükk;BS0103;1 ajtós akasztós szekrény
17396;1 AJTÓS AKASZTÓS SZEKRÉNY BÜKK (DB);BS0103;1 ajtós akasztós szekrény;82737;2 ajtós akasztós szekrény bükk;BS0203;2 ajtós akasztós szekrény
17578;1 AJTÓS FELSŐSZEKRÉNY BÜKK (DB);BS0501;1. ajtós felső szekrény;25199;1 AJTÓS FELSŐSZEKRÉNY BÜKK (DB);BS0501;1. ajtós felső szekrény
17578;1 AJTÓS FELSŐSZEKRÉNY BÜKK (DB);BS0501;1. ajtós felső szekrény;25705;1 AJTÓS FELSŐSZEKRÉNY BÜKK (DB);BS0501;1. ajtós felső szekrény
11812;1 AJTÓS AKASZTÓS SZEKRÉNY (DB);BS0103;1 ajtós akasztós szekrény;26430;1 ajtós akasztós szekrény;BS0103;1 ajtós akasztós szekrény
11812;1 AJTÓS AKASZTÓS SZEKRÉNY (DB);BS0103;1 ajtós akasztós szekrény;26935;1 ajtós akasztós szekrény;BS0103;1 ajtós akasztós szekrény
11916;FAVÁZAS TÁMLÁSSZÉK cseresznye pác;BU0601;Favázas támlásszék;82664;Favázas támlásszék cseresznye;BU0601;Favázas támlásszék
11916;FAVÁZAS TÁMLÁSSZÉK cseresznye pác;BU0601;Favázas támlásszék;82651;Favázas támlásszék cseresznye;BU0601;Favázas támlásszék
11926;FAVÁZAS TÁMLÁSSZÉK cseresznye pác;BU0601;Favázas támlásszék;82664;Favázas támlásszék cseresznye;BU0601;Favázas támlásszék
11926;FAVÁZAS TÁMLÁSSZÉK cseresznye pác;BU0601;Favázas támlásszék;82651;Favázas támlásszék cseresznye;BU0601;Favázas támlásszék
18547;1 AJTÓS AKASZTÓS SZEKRÉNY 160 cm;BS0103;1 ajtós akasztós szekrény;26430;1 ajtós akasztós szekrény;BS0103;1 ajtós akasztós szekrény
18547;1 AJTÓS AKASZTÓS SZEKRÉNY 160 cm;BS0103;1 ajtós akasztós szekrény;26935;1 ajtós akasztós szekrény;BS0103;1 ajtós akasztós szekrény
15482;Iratszekrény 1 ajtós bükk (NNI);BS0102;1. ajtós szekrény;25902;1 ajtós iratszekrény bükk;BS0102;1. ajtós szekrény
15482;Iratszekrény 1 ajtós bükk (NNI);BS0102;1. ajtós szekrény;26202;1 ajtós iratszekrény bükk;BS0102;1. ajtós szekrény
15488;Iratszekrény 1 ajtós bükk (NNI);BS0102;1. ajtós szekrény;25902;1 ajtós iratszekrény bükk;BS0102;1. ajtós szekrény
15488;Iratszekrény 1 ajtós bükk (NNI);BS0102;1. ajtós szekrény;26202;1 ajtós iratszekrény bükk;BS0102;1. ajtós szekrény
15513;Iratszekrény 1 ajtós bükk (NNI);BS0102;1. ajtós szekrény;25902;1 ajtós iratszekrény bükk;BS0102;1. ajtós szekrény
15513;Iratszekrény 1 ajtós bükk (NNI);BS0102;1. ajtós szekrény;26202;1 ajtós iratszekrény bükk;BS0102;1. ajtós szekrény
16983;ÜVEGES SZEKRÉNY (DB);BS0201;2. ajtós üveges szekrény;27181;Üveges szekrény 4 ajtós;BS9925;Üveges szekrény
16983;ÜVEGES SZEKRÉNY (DB);BS0201;2. ajtós üveges szekrény;26879;2. ajtós üveges szekrény;BS0201;2. ajtós üveges szekrény
15423;Akasztós szekrény 1 ajtós bükk (NNI);BS0103;1 ajtós akasztós szekrény;28349;1 AJTÓS AKASZTÓS SZEKRÉNY, bükk;BS0103;1 ajtós akasztós szekrény
15423;Akasztós szekrény 1 ajtós bükk (NNI);BS0103;1 ajtós akasztós szekrény;82737;2 ajtós akasztós szekrény bükk;BS0203;2 ajtós akasztós szekrény
18052;Bökk 1 jatós iratszekrény NNI;BS0102;1. ajtós szekrény;25652;1 ajtós iratszekrény;BS0102;1. ajtós szekrény
18052;Bökk 1 jatós iratszekrény NNI;BS0102;1. ajtós szekrény;25019;1 ajtós iratszekrény;BS0102;1. ajtós szekrény
15544;Felső szekrény 1 ajtós bükk (NNI);BS0501;1. ajtós felső szekrény;31100;1. ajtós felső szekrény  Bükk;BS0501;1. ajtós felső szekrény
15544;Felső szekrény 1 ajtós bükk (NNI);BS0501;1. ajtós felső szekrény;31043;1. ajtós felső szekrény Bükk;BS0501;1. ajtós felső szekrény
14012;Irattároló szekrény;BS0102;1. ajtós szekrény;29905;2. ajtós szekrény;BS0202;2. ajtós szekrény
14012;Irattároló szekrény;BS0102;1. ajtós szekrény;26121;2 ajtós szekrény;BS0202;2. ajtós szekrény
18258;Akasztós szekrény vezetői cseresznye NNI;BS0103;1 ajtós akasztós szekrény;28650;1 AJTÓS AKASZTÓS SZEKRÉNY cseresznye;BS0103;1 ajtós akasztós szekrény
18258;Akasztós szekrény vezetői cseresznye NNI;BS0103;1 ajtós akasztós szekrény;31259;1. ajtós akasztós szekrény Cseresznye;BS0103;1 ajtós akasztós szekrény
16991;FELSŐSZEKRÉNY Vezetői 2 ajtós;BS0501;1. ajtós felső szekrény;28918;1. ajtós felsőszekrény;BS0501;1. ajtós felső szekrény
16991;FELSŐSZEKRÉNY Vezetői 2 ajtós;BS0501;1. ajtós felső szekrény;27071;1 ajtós felsőszekrény;BS0501;1. ajtós felső szekrény
18180;Bükk felső szekrény 1 ajtós NNI;BS0102;1. ajtós szekrény;31100;1. ajtós felső szekrény  Bükk;BS0501;1. ajtós felső szekrény
18180;Bükk felső szekrény 1 ajtós NNI;BS0102;1. ajtós szekrény;31043;1. ajtós felső szekrény Bükk;BS0501;1. ajtós felső szekrény
11813;1 AJTÓS AKASZTÓS SZEKRÉNY (DB);BS0103;1 ajtós akasztós szekrény;26430;1 ajtós akasztós szekrény;BS0103;1 ajtós akasztós szekrény
11813;1 AJTÓS AKASZTÓS SZEKRÉNY (DB);BS0103;1 ajtós akasztós szekrény;26935;1 ajtós akasztós szekrény;BS0103;1 ajtós akasztós szekrény
11808;1 ajtós polcos iratszekrény;BS0102;1. ajtós szekrény;26377;2. ajtós polcos szekrény;BS0202;2. ajtós szekrény
11808;1 ajtós polcos iratszekrény;BS0102;1. ajtós szekrény;28859;1. ajtós szekrény polcos;BS0102;1. ajtós szekrény
11927;FAVÁZAS TÁMLÁSSZÉK cseresznye;BU0601;Favázas támlásszék;82664;Favázas támlásszék cseresznye;BU0601;Favázas támlásszék
11927;FAVÁZAS TÁMLÁSSZÉK cseresznye;BU0601;Favázas támlásszék;82651;Favázas támlásszék cseresznye;BU0601;Favázas támlásszék
11817;1 AJTÓS AKASZTÓS SZEKRÉNY (DB);BS0103;1 ajtós akasztós szekrény;26430;1 ajtós akasztós szekrény;BS0103;1 ajtós akasztós szekrény
11817;1 AJTÓS AKASZTÓS SZEKRÉNY (DB);BS0103;1 ajtós akasztós szekrény;26935;1 ajtós akasztós szekrény;BS0103;1 ajtós akasztós szekrény
14987;TÁMLÁS SZÉK bükk, bordó kárpittal;BU0601;Favázas támlásszék;26218;bükk támlás szék bordó kárpittal;BU0601;Favázas támlásszék
14987;TÁMLÁS SZÉK bükk, bordó kárpittal;BU0601;Favázas támlásszék;26219;bükk támlás szék bordó kárpittal;BU0601;Favázas támlásszék
18262;Cseresznye vezetői felsőszekrény NNI;BS0501;1. ajtós felső szekrény;25328;2 AJTÓS FELSŐSZEKRÉNY cseresznye;BS0502;2. ajtós felső szekrény
18262;Cseresznye vezetői felsőszekrény NNI;BS0501;1. ajtós felső szekrény;25226;2 AJTÓS FELSŐSZEKRÉNY cseresznye;BS0502;2. ajtós felső szekrény
15025;TÁMLÁS SZÉK cseresznye, bordó kárpittal;BU0601;Favázas támlásszék;29856;TÁMLÁS SZÉK cseresznye, bordó kárpittal;BU0601;Favázas támlásszék
15025;TÁMLÁS SZÉK cseresznye, bordó kárpittal;BU0601;Favázas támlásszék;28099;TÁMLÁS SZÉK cseresznye, bordó kárpittal;BU0601;Favázas támlásszék
15420;Akasztós szekrény 1 ajtós bükk (NNI);BS0103;1 ajtós akasztós szekrény;28349;1 AJTÓS AKASZTÓS SZEKRÉNY, bükk;BS0103;1 ajtós akasztós szekrény
15420;Akasztós szekrény 1 ajtós bükk (NNI);BS0103;1 ajtós akasztós szekrény;82737;2 ajtós akasztós szekrény bükk;BS0203;2 ajtós akasztós szekrény
17672;FÉMVÁZAS SZÉK . (DB);BU0603;Fémvázas támlásszék;253601;fémvázas szék;BU0603;Fémvázas támlásszék
17672;FÉMVÁZAS SZÉK . (DB);BU0603;Fémvázas támlásszék;253944;fémvázas támlás szék;BU0603;Fémvázas támlásszék
18107;Bükk felső szekrény 1 ajtós NNI;BS0102;1. ajtós szekrény;31100;1. ajtós felső szekrény  Bükk;BS0501;1. ajtós felső szekrény
18107;Bükk felső szekrény 1 ajtós NNI;BS0102;1. ajtós szekrény;31043;1. ajtós felső szekrény Bükk;BS0501;1. ajtós felső szekrény
17686;FÉMVÁZAS SZÉK . (DB);BU0603;Fémvázas támlásszék;253601;fémvázas szék;BU0603;Fémvázas támlásszék
17686;FÉMVÁZAS SZÉK . (DB);BU0603;Fémvázas támlásszék;253944;fémvázas támlás szék;BU0603;Fémvázas támlásszék
15659;Támlás szék bordó szövettel (NNI);BU0601;Favázas támlásszék;26067;támlás szék bordó kárpittal;BU0601;Favázas támlásszék
15659;Támlás szék bordó szövettel (NNI);BU0601;Favázas támlásszék;26218;bükk támlás szék bordó kárpittal;BU0601;Favázas támlásszék
15610;Felső szekrény 1 ajtós bükk (NNI);BS0501;1. ajtós felső szekrény;31100;1. ajtós felső szekrény  Bükk;BS0501;1. ajtós felső szekrény
15610;Felső szekrény 1 ajtós bükk (NNI);BS0501;1. ajtós felső szekrény;31043;1. ajtós felső szekrény Bükk;BS0501;1. ajtós felső szekrény
15004;TÁMLÁS SZÉK bükk, bordó kárpittal;BU0601;Favázas támlásszék;26218;bükk támlás szék bordó kárpittal;BU0601;Favázas támlásszék
15004;TÁMLÁS SZÉK bükk, bordó kárpittal;BU0601;Favázas támlásszék;26219;bükk támlás szék bordó kárpittal;BU0601;Favázas támlásszék
18043;Bökk 1 jatós iratszekrény NNI;BS0102;1. ajtós szekrény;25652;1 ajtós iratszekrény;BS0102;1. ajtós szekrény
18043;Bökk 1 jatós iratszekrény NNI;BS0102;1. ajtós szekrény;25019;1 ajtós iratszekrény;BS0102;1. ajtós szekrény
18266;Cseresznye vezetői felsőszekrény NNI;BS0501;1. ajtós felső szekrény;25328;2 AJTÓS FELSŐSZEKRÉNY cseresznye;BS0502;2. ajtós felső szekrény
18266;Cseresznye vezetői felsőszekrény NNI;BS0501;1. ajtós felső szekrény;25226;2 AJTÓS FELSŐSZEKRÉNY cseresznye;BS0502;2. ajtós felső szekrény
17128;2 AJTÓS IRATSZEKRÉNY (DB);BS0202;2. ajtós szekrény;28350;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény
17128;2 AJTÓS IRATSZEKRÉNY (DB);BS0202;2. ajtós szekrény;25213;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény
16997;FELSŐSZEKRÉNY Vezetői 2 ajtós;BS0501;1. ajtós felső szekrény;28918;1. ajtós felsőszekrény;BS0501;1. ajtós felső szekrény
16997;FELSŐSZEKRÉNY Vezetői 2 ajtós;BS0501;1. ajtós felső szekrény;27071;1 ajtós felsőszekrény;BS0501;1. ajtós felső szekrény
16826;FELSŐSZEKRÉNY  (DB);BS0501;1. ajtós felső szekrény;25199;1 AJTÓS FELSŐSZEKRÉNY BÜKK (DB);BS0501;1. ajtós felső szekrény
16826;FELSŐSZEKRÉNY  (DB);BS0501;1. ajtós felső szekrény;25705;1 AJTÓS FELSŐSZEKRÉNY BÜKK (DB);BS0501;1. ajtós felső szekrény
18264;Cseresznye vezetői felsőszekrény NNI;BS0501;1. ajtós felső szekrény;25328;2 AJTÓS FELSŐSZEKRÉNY cseresznye;BS0502;2. ajtós felső szekrény
18264;Cseresznye vezetői felsőszekrény NNI;BS0501;1. ajtós felső szekrény;25226;2 AJTÓS FELSŐSZEKRÉNY cseresznye;BS0502;2. ajtós felső szekrény
16993;FELSŐSZEKRÉNY Vezetői 2 ajtós;BS0501;1. ajtós felső szekrény;28918;1. ajtós felsőszekrény;BS0501;1. ajtós felső szekrény
16993;FELSŐSZEKRÉNY Vezetői 2 ajtós;BS0501;1. ajtós felső szekrény;27071;1 ajtós felsőszekrény;BS0501;1. ajtós felső szekrény
17132;2 AJTÓS IRATSZEKRÉNY (DB);BS0202;2. ajtós szekrény;28350;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény
17132;2 AJTÓS IRATSZEKRÉNY (DB);BS0202;2. ajtós szekrény;25213;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény
16757;1 AJTÓS AKASZTÓS SZEKRÉNY (DB);BS0103;1 ajtós akasztós szekrény;26430;1 ajtós akasztós szekrény;BS0103;1 ajtós akasztós szekrény
16757;1 AJTÓS AKASZTÓS SZEKRÉNY (DB);BS0103;1 ajtós akasztós szekrény;26935;1 ajtós akasztós szekrény;BS0103;1 ajtós akasztós szekrény
18044;Bökk 1 jatós iratszekrény NNI;BS0102;1. ajtós szekrény;25652;1 ajtós iratszekrény;BS0102;1. ajtós szekrény
18044;Bökk 1 jatós iratszekrény NNI;BS0102;1. ajtós szekrény;25019;1 ajtós iratszekrény;BS0102;1. ajtós szekrény
16803;1 AJTÓS IRATSZEKRÉNY (DB);BS0102;1. ajtós szekrény;28350;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény
16803;1 AJTÓS IRATSZEKRÉNY (DB);BS0102;1. ajtós szekrény;25213;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény
15635;Támlás szék bordó szövettel (NNI);BU0601;Favázas támlásszék;26067;támlás szék bordó kárpittal;BU0601;Favázas támlásszék
15635;Támlás szék bordó szövettel (NNI);BU0601;Favázas támlásszék;26218;bükk támlás szék bordó kárpittal;BU0601;Favázas támlásszék
14909;1 AJTÓS IRATSZEKRÉNY bükk 160x60x40;BS0102;1. ajtós szekrény;25902;1 ajtós iratszekrény bükk;BS0102;1. ajtós szekrény
14909;1 AJTÓS IRATSZEKRÉNY bükk 160x60x40;BS0102;1. ajtós szekrény;26202;1 ajtós iratszekrény bükk;BS0102;1. ajtós szekrény
18255;Akasztós szekrény vezetői cseresznye NNI;BS0103;1 ajtós akasztós szekrény;28650;1 AJTÓS AKASZTÓS SZEKRÉNY cseresznye;BS0103;1 ajtós akasztós szekrény
18255;Akasztós szekrény vezetői cseresznye NNI;BS0103;1 ajtós akasztós szekrény;31259;1. ajtós akasztós szekrény Cseresznye;BS0103;1 ajtós akasztós szekrény
18268;Cseresznye vezetői felsőszekrény NNI;BS0501;1. ajtós felső szekrény;25328;2 AJTÓS FELSŐSZEKRÉNY cseresznye;BS0502;2. ajtós felső szekrény
18268;Cseresznye vezetői felsőszekrény NNI;BS0501;1. ajtós felső szekrény;25226;2 AJTÓS FELSŐSZEKRÉNY cseresznye;BS0502;2. ajtós felső szekrény
14011;Irattároló szekrény;BS0102;1. ajtós szekrény;29905;2. ajtós szekrény;BS0202;2. ajtós szekrény
14011;Irattároló szekrény;BS0102;1. ajtós szekrény;26121;2 ajtós szekrény;BS0202;2. ajtós szekrény
13136;1 AJTÓS LEMEZ IRATSZEKRÉNY 180x50;BS0902; 1. ajtós vaslemez iratszekrény;28865;1. ajtós vaslemez iratszekrény;BS0902; 1. ajtós vaslemez iratszekrény
13136;1 AJTÓS LEMEZ IRATSZEKRÉNY 180x50;BS0902; 1. ajtós vaslemez iratszekrény;31275;1. ajtós vaslemez iratszekrény;BS0902; 1. ajtós vaslemez iratszekrény
13112;1 ajtós felsőszekrény bükk;BS0501;1. ajtós felső szekrény;28083;1.ajtós felsőszekrény Bükk;BS0501;1. ajtós felső szekrény
13112;1 ajtós felsőszekrény bükk;BS0501;1. ajtós felső szekrény;25916;1 ajtós felsőszekrény bükk;BS0501;1. ajtós felső szekrény
13090;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény;28350;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény
13090;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény;25213;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény
13102;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény;28350;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény
13102;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény;25213;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény
15233;1 AJTÓS FELSŐSZEKRÉNY bükk 75x60x40;BS0501;1. ajtós felső szekrény;28083;1.ajtós felsőszekrény Bükk;BS0501;1. ajtós felső szekrény
15233;1 AJTÓS FELSŐSZEKRÉNY bükk 75x60x40;BS0501;1. ajtós felső szekrény;25916;1 ajtós felsőszekrény bükk;BS0501;1. ajtós felső szekrény
